"type","genotype","N","mean","sd","se","gene"
"44","Bother","wt",4,1.47898498966057,0.931553911381309,0.465776955690655,"Solyc01g008920.2.1"
"45","Cmbr","tf2",4,3.77284454682436,3.51048625152487,1.75524312576244,"Solyc01g008920.2.1"
"46","Cmbr","wt",6,3.02404638669605,3.93813965347428,1.60773878113882,"Solyc01g008920.2.1"
"47","Cother","tf2",4,6.85800232123593,6.41351284734961,3.20675642367481,"Solyc01g008920.2.1"
"48","Cother","wt",3,0.999850661432512,1.24948263781637,0.721389137291044,"Solyc01g008920.2.1"
"49","Ambr","tf2",4,11.8793961138086,6.71422498000433,3.35711249000217,"Solyc01g009670.2.1"
"50","Ambr","wt",3,11.7001909892344,1.87557729640687,1.08286505696646,"Solyc01g009670.2.1"
"51","Aother","tf2",4,64.224452826811,78.2836393907993,39.1418196953997,"Solyc01g009670.2.1"
"52","Aother","wt",5,9.09459790011834,5.22005904790571,2.334481375536,"Solyc01g009670.2.1"
"53","Bmbr","tf2",3,12.6032103786953,12.3490530982683,7.12972913052217,"Solyc01g009670.2.1"
"54","Bmbr","wt",4,14.8060405750166,1.32761587872393,0.663807939361967,"Solyc01g009670.2.1"
"55","Bother","tf2",4,9.02518417800044,3.27006407894771,1.63503203947386,"Solyc01g009670.2.1"
"56","Bother","wt",4,28.3570214605117,46.6561934400836,23.3280967200418,"Solyc01g009670.2.1"
"57","Cmbr","tf2",4,5.34328161236204,6.36537766745394,3.18268883372697,"Solyc01g009670.2.1"
"58","Cmbr","wt",6,10.1401793458232,8.88655135554018,3.6279193990186,"Solyc01g009670.2.1"
"59","Cother","tf2",4,20.7907358961671,19.1357170720685,9.56785853603427,"Solyc01g009670.2.1"
"60","Cother","wt",3,13.7132603406897,3.16235004233958,1.82578364821658,"Solyc01g009670.2.1"
"61","Ambr","tf2",4,1.44287219644409,1.67056078596138,0.835280392980688,"Solyc01g014280.2.1"
"62","Ambr","wt",3,6.22237565148511,5.52224847108341,3.188271641312,"Solyc01g014280.2.1"
"63","Aother","tf2",4,34.2103925488948,36.2054432208664,18.1027216104332,"Solyc01g014280.2.1"
"64","Aother","wt",5,1.05338473178536,1.32295270507649,0.591642435913651,"Solyc01g014280.2.1"
"65","Bmbr","tf2",3,74.4013621266403,128.866939355672,74.4013621266403,"Solyc01g014280.2.1"
"66","Bmbr","wt",4,1.27037805601674,1.67560176343926,0.83780088171963,"Solyc01g014280.2.1"
"67","Bother","tf2",4,41.855643980365,82.042908555108,41.021454277554,"Solyc01g014280.2.1"
"68","Bother","wt",4,293.204317325806,511.744666438237,255.872333219118,"Solyc01g014280.2.1"
"69","Cmbr","tf2",4,2.013410434663,2.29568045121865,1.14784022560933,"Solyc01g014280.2.1"
"70","Cmbr","wt",6,7.92657941315695,16.7860751968441,6.85288650270945,"Solyc01g014280.2.1"
"71","Cother","tf2",4,53.6818814295332,80.2958309984946,40.1479154992473,"Solyc01g014280.2.1"
"72","Cother","wt",3,12.2560078128164,17.3415331159937,10.0121388126798,"Solyc01g014280.2.1"
"73","Ambr","tf2",4,1.38777878078145e-17,0,0,"Solyc01g014290.1.1"
"74","Ambr","wt",3,3.20425737376222,1.39813527315036,0.807213776316869,"Solyc01g014290.1.1"
"75","Aother","tf2",4,9.71421376062145,10.2162927132041,5.10814635660206,"Solyc01g014290.1.1"
"76","Aother","wt",5,0.0872515962921513,0.19209635809762,0.0859081029872839,"Solyc01g014290.1.1"
"77","Bmbr","tf2",3,1.38777878078145e-17,0,0,"Solyc01g014290.1.1"
"78","Bmbr","wt",4,0.13609277851257,0.241494087505449,0.120747043752724,"Solyc01g014290.1.1"
"79","Bother","tf2",4,13.6223450003843,27.2019236469599,13.60096182348,"Solyc01g014290.1.1"
"80","Bother","wt",4,67.4928077853118,115.10304593101,57.5515229655049,"Solyc01g014290.1.1"
"81","Cmbr","tf2",4,0.593952646068041,0.732130301980513,0.366065150990256,"Solyc01g014290.1.1"
"82","Cmbr","wt",6,2.50177048325374,4.62023074705655,1.88620130403441,"Solyc01g014290.1.1"
"83","Cother","tf2",4,19.2743455403783,23.5457080268118,11.7728540134059,"Solyc01g014290.1.1"
"84","Cother","wt",3,10.2565812033098,15.832847113545,9.14109854304342,"Solyc01g014290.1.1"
"85","Ambr","tf2",4,37.9826519570869,65.8363715141221,32.918185757061,"Solyc01g034160.1.1"
"86","Ambr","wt",3,127.176020038662,205.675235796076,118.746652752504,"Solyc01g034160.1.1"
"87","Aother","tf2",4,13.3501079893525,12.155172514469,6.0775862572345,"Solyc01g034160.1.1"
"88","Aother","wt",5,7.6878819283748,2.25393274624073,1.00798936746141,"Solyc01g034160.1.1"
"89","Bmbr","tf2",3,118.494983894691,205.23933254766,118.494983894691,"Solyc01g034160.1.1"
"90","Bmbr","wt",4,22.4201871602886,37.8536805435953,18.9268402717977,"Solyc01g034160.1.1"
"91","Bother","tf2",4,8.60589549548189,4.89365671798204,2.44682835899102,"Solyc01g034160.1.1"
"92","Bother","wt",4,8.52063319111103,4.21328947520213,2.10664473760106,"Solyc01g034160.1.1"
"93","Cmbr","tf2",4,8.85534661952617,3.24843192251742,1.62421596125871,"Solyc01g034160.1.1"
"94","Cmbr","wt",6,5.98704175139899,2.20807550137157,0.901443048650079,"Solyc01g034160.1.1"
"95","Cother","tf2",4,3.04400453593444,3.92645821063589,1.96322910531794,"Solyc01g034160.1.1"
"96","Cother","wt",3,139.73361938457,217.545282092748,125.599827177181,"Solyc01g034160.1.1"
"97","Ambr","tf2",4,33.6755301903446,40.6969585892192,20.3484792946096,"Solyc01g095090.2.1"
"98","Ambr","wt",3,11.0964497166254,3.72126460503798,2.14847312144451,"Solyc01g095090.2.1"
"99","Aother","tf2",4,6.42756979850701,5.02552170427501,2.51276085213751,"Solyc01g095090.2.1"
"100","Aother","wt",5,9.25573064445834,4.58629253902274,2.05105237639099,"Solyc01g095090.2.1"
